TIPOENTIDAD,CODIGOENTIDAD,NOMBREENTIDAD,FECHACORTE,COD_UCA,NOMBRE_UCA,SUBCUENTA,DESCRIPCION,PERSONA_NATURAL,PERSONA_JURIDICA,TOTAL_TARJETAS
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,1,CREDIBANCO-VISA,55,Monto de las transacciones por compras en el exterior con tarjeta de crédito,84352814114,3986602204,88339416318
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,1,CREDIBANCO-VISA,55,Monto de las transacciones por compras en el exterior con tarjeta de crédito,71411243841,4056567574,75467811415
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,1,CREDIBANCO-VISA,60,Monto de las transacciones por avances en el exterior con tarjeta de crédito,151576508,0,151576508
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,1,CREDIBANCO-VISA,60,Monto de las transacciones por avances en el exterior con tarjeta de crédito,256273295,0,256273295
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,1,CREDIBANCO-VISA,60,Monto de las transacciones por avances en el exterior con tarjeta de crédito,215862617,0,215862617
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,1,CREDIBANCO-VISA,65,Monto de los intereses corrientes por compras y avances con tarjeta de crédito,40112934314,200306316,40313240630
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,1,CREDIBANCO-VISA,65,Monto de los intereses corrientes por compras y avances con tarjeta de crédito,37251721802,179595464,37431317266
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,1,CREDIBANCO-VISA,65,Monto de los intereses corrientes por compras y avances con tarjeta de crédito,38118952297,182127962,38301080259
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,1,CREDIBANCO-VISA,70,Monto de los intereses de mora por compras y avances  con tarjeta de crédito,764530834,14292428,778823262
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,1,CREDIBANCO-VISA,70,Monto de los intereses de mora por compras y avances  con tarjeta de crédito,901503694,15605905,917109598
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,1,CREDIBANCO-VISA,70,Monto de los intereses de mora por compras y avances  con tarjeta de crédito,643209021,18233572,661442594
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,1,CREDIBANCO-VISA,75,Monto de los castigos de cartera por tarjeta de crédito, únicamente capital.,1,30757E+11,77615383,1,30835E+11
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,1,CREDIBANCO-VISA,75,Monto de los castigos de cartera por tarjeta de crédito, únicamente capital.,726669191,44186967,770856158
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,1,CREDIBANCO-VISA,75,Monto de los castigos de cartera por tarjeta de crédito, únicamente capital.,56284577995,37244671,56321822666
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,1,CREDIBANCO-VISA,80,Monto de los castigos de cartera por tarjeta de crédito, conceptos diferentes a capital,2268521634,1464222,2269985856
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,1,CREDIBANCO-VISA,80,Monto de los castigos de cartera por tarjeta de crédito, conceptos diferentes a capital,21754485,2375348,24129832
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,1,CREDIBANCO-VISA,80,Monto de los castigos de cartera por tarjeta de crédito, conceptos diferentes a capital,5020215775,4133169,5024348944
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,1,CREDIBANCO-VISA,85,Saldo de la cartera por tarjeta de crédito,2,51648E+12,17265810469,2,53375E+12
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,1,CREDIBANCO-VISA,85,Saldo de la cartera por tarjeta de crédito,2,41076E+12,19064326309,2,42983E+12
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,1,CREDIBANCO-VISA,85,Saldo de la cartera por tarjeta de crédito,2,60045E+12,17483361505,2,61793E+12
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,1,CREDIBANCO-VISA,90,Total cupo de crédito no utilizado por todos los tarjetahabientes,4,8963E+12,98725076207,4,99503E+12
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,1,CREDIBANCO-VISA,90,Total cupo de crédito no utilizado por todos los tarjetahabientes,4,92718E+12,1,00857E+11,5,02804E+12
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,1,CREDIBANCO-VISA,90,Total cupo de crédito no utilizado por todos los tarjetahabientes,4,92582E+12,1,01081E+11,5,02691E+12
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,1,CREDIBANCO-VISA,95,INGRESOS POR TARIFA INTERBANCARIA DE INT,4581241620,193999701,4775241321
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,1,CREDIBANCO-VISA,95,INGRESOS POR TARIFA INTERBANCARIA DE INT,5416078281,229352139,5645430420
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,1,CREDIBANCO-VISA,95,INGRESOS POR TARIFA INTERBANCARIA DE INT,4864733959,206004619,5070738578
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,1,CREDIBANCO-VISA,100,Gastos por Tarifa Interbancaria de Intercambio - TII por Tarjeta de Crédito,7758076209,328527633,8086603841
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,1,CREDIBANCO-VISA,100,Gastos por Tarifa Interbancaria de Intercambio - TII por Tarjeta de Crédito,9658382970,408999036,10067382006
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,1,CREDIBANCO-VISA,100,Gastos por Tarifa Interbancaria de Intercambio - TII por Tarjeta de Crédito,8180067816,346397514,8526465330
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,1,CREDIBANCO-VISA,105,Ingresos Comisión de Adquirencia por Tarjeta de Crédito,0,0,11565942071
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,1,CREDIBANCO-VISA,105,Ingresos Comisión de Adquirencia por Tarjeta de Crédito,0,0,9070106620
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,1,CREDIBANCO-VISA,105,Ingresos Comisión de Adquirencia por Tarjeta de Crédito,0,0,9626725675
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,1,CREDIBANCO-VISA,115,"Número total de tarjetas de crédito que cuentan con la tecnología ""contactless"" vigentes  a la fecha de corte",586349,2645,588994
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,1,CREDIBANCO-VISA,115,"Número total de tarjetas de crédito que cuentan con la tecnología ""contactless"" vigentes  a la fecha de corte",592573,2559,595132
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,1,CREDIBANCO-VISA,115,"Número total de tarjetas de crédito que cuentan con la tecnología ""contactless"" vigentes  a la fecha de corte",608649,2499,611148
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,2,MASTERCARD,5,Número total de tarjetas de crédito vigentes  a la fecha de corte,262653,15553,278206
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,2,MASTERCARD,5,Número total de tarjetas de crédito vigentes  a la fecha de corte,257136,15707,272843
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,2,MASTERCARD,5,Número total de tarjetas de crédito vigentes  a la fecha de corte,258768,15593,274361
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,2,MASTERCARD,10,Número total de tarjetas de crédito vigentes durante el mes,2735,197,2932
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,2,MASTERCARD,10,Número total de tarjetas de crédito vigentes durante el mes,2645,209,2854
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,2,MASTERCARD,10,Número total de tarjetas de crédito vigentes durante el mes,5176,248,5424
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,2,MASTERCARD,15,Número total de tarjetas de crédito canceladas,14469,205,14674
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,2,MASTERCARD,15,Número total de tarjetas de crédito canceladas,9842,185,10027
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,2,MASTERCARD,15,Número total de tarjetas de crédito canceladas,17519,185,17704
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,2,MASTERCARD,20,Número total de tarjetas de créditos bloqueadas  temporalmente,54007,2307,56314
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,2,MASTERCARD,20,Número total de tarjetas de créditos bloqueadas  temporalmente,43354,2286,45640
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,2,MASTERCARD,20,Número total de tarjetas de créditos bloqueadas  temporalmente,41116,2234,43350
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,2,MASTERCARD,25,Número de transacciones por compras a nivel nacional con tarjeta de crédito,670654,55112,725766
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,2,MASTERCARD,25,Número de transacciones por compras a nivel nacional con tarjeta de crédito,576351,46451,622802
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,2,MASTERCARD,25,Número de transacciones por compras a nivel nacional con tarjeta de crédito,549493,34606,584099
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,2,MASTERCARD,30,Número de  transacciones por avances a nivel nacional con tarjeta de crédito,43913,810,44723
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,2,MASTERCARD,30,Número de  transacciones por avances a nivel nacional con tarjeta de crédito,36885,791,37676
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,2,MASTERCARD,30,Número de  transacciones por avances a nivel nacional con tarjeta de crédito,32531,577,33108
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,2,MASTERCARD,35,Número de transacciones por compras en el exterior con tarjeta de crédito,143277,13862,157139
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,2,MASTERCARD,35,Número de transacciones por compras en el exterior con tarjeta de crédito,133479,14325,147804
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,2,MASTERCARD,35,Número de transacciones por compras en el exterior con tarjeta de crédito,162352,17481,179833
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,2,MASTERCARD,40,Número de  transacciones por avances en el exterior con tarjeta de crédito,64,2,66
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,2,MASTERCARD,40,Número de  transacciones por avances en el exterior con tarjeta de crédito,71,10,81
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,2,MASTERCARD,40,Número de  transacciones por avances en el exterior con tarjeta de crédito,68,8,76
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,2,MASTERCARD,45,Monto de las transacciones por compras con tarjeta de crédito a nivel nacional,1,24999E+11,36028607382,1,61028E+11
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,2,MASTERCARD,45,Monto de las transacciones por compras con tarjeta de crédito a nivel nacional,1,03169E+11,27482928770,1,30652E+11
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,2,MASTERCARD,45,Monto de las transacciones por compras con tarjeta de crédito a nivel nacional,1,10245E+11,31900909690,1,42145E+11
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,2,MASTERCARD,50,Monto de las transacciones por avances con tarjeta de crédito a nivel nacional,60468503880,1539466362,62007970242
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,2,MASTERCARD,50,Monto de las transacciones por avances con tarjeta de crédito a nivel nacional,46668623092,916663762,47585286854
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,2,MASTERCARD,50,Monto de las transacciones por avances con tarjeta de crédito a nivel nacional,50254609172,1388065780,51642674952
1,54,BANCO COOMEVA S.A.,31/01/2021,6,TARJETA DEBITO,30,Número de transacciones por retiros con tarjetas débito,0,0,3502
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,2,MASTERCARD,55,Monto de las transacciones por compras en el exterior con tarjeta de crédito,21598949457,6871126674,28470076131
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,2,MASTERCARD,55,Monto de las transacciones por compras en el exterior con tarjeta de crédito,25408903864,7032488897,32441392761
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,2,MASTERCARD,55,Monto de las transacciones por compras en el exterior con tarjeta de crédito,27718669120,8027898710,35746567830
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,2,MASTERCARD,60,Monto de las transacciones por avances en el exterior con tarjeta de crédito,61891043,1414976,63306019
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,2,MASTERCARD,60,Monto de las transacciones por avances en el exterior con tarjeta de crédito,84462759,10470202,94932961
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,2,MASTERCARD,60,Monto de las transacciones por avances en el exterior con tarjeta de crédito,83300163,8741040,92041202
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,2,MASTERCARD,65,Monto de los intereses corrientes por compras y avances con tarjeta de crédito,12762830454,550968368,13313798822
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,2,MASTERCARD,65,Monto de los intereses corrientes por compras y avances con tarjeta de crédito,13450202326,566976526,14017178852
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,2,MASTERCARD,65,Monto de los intereses corrientes por compras y avances con tarjeta de crédito,12458050577,540461494,12998512071
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,2,MASTERCARD,70,Monto de los intereses de mora por compras y avances  con tarjeta de crédito,337920032,66904733,404824765
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,2,MASTERCARD,70,Monto de los intereses de mora por compras y avances  con tarjeta de crédito,215082838,106536149,321618988
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,2,MASTERCARD,70,Monto de los intereses de mora por compras y avances  con tarjeta de crédito,259690249,67055177,326745426
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,2,MASTERCARD,75,Monto de los castigos de cartera por tarjeta de crédito, únicamente capital.,365087370,182939278,548026648
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,2,MASTERCARD,75,Monto de los castigos de cartera por tarjeta de crédito, únicamente capital.,19278661153,344012916,19622674069
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,2,MASTERCARD,75,Monto de los castigos de cartera por tarjeta de crédito, únicamente capital.,25728727428,361149824,26089877253
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,2,MASTERCARD,80,Monto de los castigos de cartera por tarjeta de crédito, conceptos diferentes a capital,1089243400,19461439,1108704838
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,2,MASTERCARD,80,Monto de los castigos de cartera por tarjeta de crédito, conceptos diferentes a capital,15172712,10560795,25733507
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,2,MASTERCARD,80,Monto de los castigos de cartera por tarjeta de crédito, conceptos diferentes a capital,744910578,15957598,760868176
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,2,MASTERCARD,85,Saldo de la cartera por tarjeta de crédito,8,61874E+11,53160141913,9,15034E+11
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,2,MASTERCARD,85,Saldo de la cartera por tarjeta de crédito,8,24315E+11,55667139250,8,79982E+11
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,2,MASTERCARD,85,Saldo de la cartera por tarjeta de crédito,8,07931E+11,56564363152,8,64495E+11
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,2,MASTERCARD,90,Total cupo de crédito no utilizado por todos los tarjetahabientes,1,78106E+12,2,14311E+11,1,99537E+12
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,2,MASTERCARD,90,Total cupo de crédito no utilizado por todos los tarjetahabientes,1,79879E+12,2,07084E+11,2,00587E+12
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,2,MASTERCARD,90,Total cupo de crédito no utilizado por todos los tarjetahabientes,1,82022E+12,2,11075E+11,2,03129E+12
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,2,MASTERCARD,95,INGRESOS POR TARIFA INTERBANCARIA DE INT,1724944039,342628532,2067572571
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,2,MASTERCARD,95,INGRESOS POR TARIFA INTERBANCARIA DE INT,1876829687,372797833,2249627520
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,2,MASTERCARD,95,INGRESOS POR TARIFA INTERBANCARIA DE INT,1618866045,321558082,1940424127
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,2,MASTERCARD,100,Gastos por Tarifa Interbancaria de Intercambio - TII por Tarjeta de Crédito,9505974933,1888187768,11394162701
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,2,MASTERCARD,100,Gastos por Tarifa Interbancaria de Intercambio - TII por Tarjeta de Crédito,6969954631,1384453796,8354408426
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,2,MASTERCARD,100,Gastos por Tarifa Interbancaria de Intercambio - TII por Tarjeta de Crédito,7727700810,1534966192,9262667002
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,2,MASTERCARD,105,Ingresos Comisión de Adquirencia por Tarjeta de Crédito,0,0,6869958022
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,2,MASTERCARD,105,Ingresos Comisión de Adquirencia por Tarjeta de Crédito,0,0,6806979080
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,2,MASTERCARD,105,Ingresos Comisión de Adquirencia por Tarjeta de Crédito,0,0,7976063229
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,2,MASTERCARD,115,"Número total de tarjetas de crédito que cuentan con la tecnología ""contactless"" vigentes  a la fecha de corte",168453,9262,177715
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,2,MASTERCARD,115,"Número total de tarjetas de crédito que cuentan con la tecnología ""contactless"" vigentes  a la fecha de corte",162855,8516,171371
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,2,MASTERCARD,115,"Número total de tarjetas de crédito que cuentan con la tecnología ""contactless"" vigentes  a la fecha de corte",165475,8273,173748
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,3,DINERS,5,Número total de tarjetas de crédito vigentes  a la fecha de corte,179285,2288,181573
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,3,DINERS,5,Número total de tarjetas de crédito vigentes  a la fecha de corte,180127,2296,182423
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,3,DINERS,5,Número total de tarjetas de crédito vigentes  a la fecha de corte,176607,2264,178871
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,3,DINERS,10,Número total de tarjetas de crédito vigentes durante el mes,835,0,835
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,3,DINERS,10,Número total de tarjetas de crédito vigentes durante el mes,833,1,834
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,3,DINERS,10,Número total de tarjetas de crédito vigentes durante el mes,882,0,882
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,3,DINERS,15,Número total de tarjetas de crédito canceladas,7712,26,7738
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,3,DINERS,15,Número total de tarjetas de crédito canceladas,6778,29,6807
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,3,DINERS,15,Número total de tarjetas de crédito canceladas,4401,27,4428
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,3,DINERS,20,Número total de tarjetas de créditos bloqueadas  temporalmente,48845,2769,51614
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,3,DINERS,20,Número total de tarjetas de créditos bloqueadas  temporalmente,41986,2747,44733
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,3,DINERS,20,Número total de tarjetas de créditos bloqueadas  temporalmente,42864,2749,45613
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,3,DINERS,25,Número de transacciones por compras a nivel nacional con tarjeta de crédito,257342,5583,262925
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,3,DINERS,25,Número de transacciones por compras a nivel nacional con tarjeta de crédito,220153,4596,224749
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,3,DINERS,25,Número de transacciones por compras a nivel nacional con tarjeta de crédito,305272,6529,311801
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,3,DINERS,30,Número de  transacciones por avances a nivel nacional con tarjeta de crédito,19305,76,19381
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,3,DINERS,30,Número de  transacciones por avances a nivel nacional con tarjeta de crédito,14506,70,14576
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,3,DINERS,30,Número de  transacciones por avances a nivel nacional con tarjeta de crédito,16330,66,16396
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,3,DINERS,35,Número de transacciones por compras en el exterior con tarjeta de crédito,11047,103,11150
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,3,DINERS,35,Número de transacciones por compras en el exterior con tarjeta de crédito,8014,76,8090
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,3,DINERS,35,Número de transacciones por compras en el exterior con tarjeta de crédito,11980,82,12062
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,3,DINERS,40,Número de  transacciones por avances en el exterior con tarjeta de crédito,36,0,36
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,3,DINERS,40,Número de  transacciones por avances en el exterior con tarjeta de crédito,26,0,26
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,3,DINERS,40,Número de  transacciones por avances en el exterior con tarjeta de crédito,26,0,26
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,3,DINERS,45,Monto de las transacciones por compras con tarjeta de crédito a nivel nacional,97267439104,4440809727,1,01708E+11
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,3,DINERS,45,Monto de las transacciones por compras con tarjeta de crédito a nivel nacional,56199546615,2584329090,58783875705
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,3,DINERS,45,Monto de las transacciones por compras con tarjeta de crédito a nivel nacional,74379833723,4299308438,78679142161
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,3,DINERS,50,Monto de las transacciones por avances con tarjeta de crédito a nivel nacional,33124209687,328010168,33452219855
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,3,DINERS,50,Monto de las transacciones por avances con tarjeta de crédito a nivel nacional,27763980330,145602000,27909582330
1,39,BANCO DAVIVIENDA S.A.,31/01/2021,3,DINERS,50,Monto de las transacciones por avances con tarjeta de crédito a nivel nacional,25226137482,217824000,25443961482
1,39,BANCO DAVIVIENDA S.A.,28/02/2021,3,DINERS,55,Monto de las transacciones por compras en el exterior con tarjeta de crédito,2672094413,56148564,2728242977
1,39,BANCO DAVIVIENDA S.A.,31/03/2021,3,DINERS,55,Monto de las transacciones por compras en el exterior con tarjeta de crédito,3550622696,87008172,3637630868
